User_ID,Account_Age,Email_Verified,Phone_Verified,Total_Products_Ordered,Return_Attempts,Successful_Returns,Complaints_Raised,Complaints_Refuted,Frequent_Location,Total_Reviews_Written,Legitimacy_Score,Normalized_Legitimacy_Score
U3072,8,False,False,148,15,5,10,19,North Matthewberg,58,190,0.5770308123249299
U3073,4,False,True,32,6,9,4,8,Rivasville,34,110,0.4649859943977591
U3074,5,False,True,94,11,8,11,11,Lake Elizabethberg,35,98,0.4481792717086835
U3075,2,True,True,172,18,10,13,16,North Dakota,12,140,0.5070028011204482
U3076,1,False,False,5,12,8,10,18,Garciaborough,42,5,0.3179271708683473
U3077,3,False,False,40,15,8,13,15,Lake Brandon,19,-62,0.22408963585434175
U3078,7,True,False,160,3,11,15,18,West Jeremy,59,245,0.65406162464986
U3079,1,True,False,28,6,16,3,12,New Richard,94,236,0.6414565826330533
U3080,1,False,True,90,5,6,4,5,Edwardberg,75,240,0.6470588235294118
U3081,2,False,False,197,2,14,4,19,Barbarahaven,7,232,0.6358543417366946
U3082,6,False,False,192,19,18,12,4,Johnsonchester,47,67,0.40476190476190477
U3083,9,True,True,61,6,11,10,0,Kimfurt,28,83,0.4271708683473389
U3084,7,False,True,55,17,8,16,4,South Sylvia,15,-92,0.18207282913165265
U3085,7,False,True,71,0,3,17,2,Myersview,16,1,0.3123249299719888
U3086,7,True,True,103,14,9,18,8,South Samuel,92,173,0.5532212885154062
U3087,5,True,False,162,5,7,11,11,Englishshire,65,258,0.6722689075630253
U3088,5,True,False,84,2,19,13,13,Thorntonhaven,77,185,0.5700280112044818
U3089,2,False,False,173,12,11,11,15,West Jamesview,25,110,0.4649859943977591
U3090,8,False,False,30,19,19,16,9,West Bretthaven,80,-42,0.25210084033613445
U3091,8,True,True,138,17,5,4,17,North Renee,2,208,0.6022408963585434
U3092,8,False,True,108,8,16,10,4,Kentville,86,194,0.5826330532212886
U3093,4,False,False,78,1,2,0,15,North Felicia,55,262,0.6778711484593838
U3094,7,False,False,98,0,17,11,5,Lake Barbara,11,15,0.3319327731092437
U3095,3,True,False,100,13,10,14,18,East Jacquelineberg,48,117,0.47478991596638653
U3096,8,False,False,20,2,1,15,18,West Cynthiaburgh,31,26,0.3473389355742297
U3097,5,False,True,129,6,14,10,4,Port Nancy,75,201,0.592436974789916
U3098,2,True,False,109,9,15,15,10,New Barbara,6,0,0.31092436974789917
U3099,5,False,False,198,19,13,12,17,Matthewside,75,202,0.5938375350140056
U3100,4,False,True,57,12,2,17,11,Hayesside,28,-8,0.29971988795518206
U3101,5,False,True,179,2,11,7,11,Jillianside,79,350,0.8011204481792717
U3102,5,False,True,166,7,0,7,0,South Douglas,80,281,0.7044817927170869
U3103,9,True,False,66,10,2,10,1,Rachelmouth,91,167,0.5448179271708683
U3104,5,True,True,10,11,8,14,15,Carrieton,88,160,0.5350140056022409
U3105,5,True,False,26,19,7,9,19,East Margaret,65,112,0.4677871148459384
U3106,5,True,True,159,2,6,2,10,Austintown,15,307,0.7408963585434174
U3107,3,False,False,87,2,13,6,5,North Sarahview,51,124,0.484593837535014
U3108,4,False,False,75,18,5,15,10,Alexanderstad,1,-115,0.14985994397759103
U3109,1,True,False,37,8,13,3,12,New Richardville,37,127,0.4887955182072829
U3110,7,True,False,179,10,3,4,12,Mendozaberg,51,309,0.7436974789915967
U3111,8,False,False,48,16,3,18,8,Kevinville,84,6,0.31932773109243695
U3112,5,False,False,124,16,11,2,13,West Christopherstad,75,227,0.6288515406162465
U3113,7,False,False,84,16,7,9,0,Blackberg,32,-22,0.2801120448179272
U3114,6,True,True,122,10,14,4,14,Gibbsbury,26,238,0.6442577030812325
U3115,8,True,False,119,4,12,18,10,Nicholasburgh,34,79,0.4215686274509804
U3116,1,False,False,70,17,15,3,2,Antonioton,7,-49,0.242296918767507
U3117,9,False,True,188,12,2,14,7,Liport,44,175,0.5560224089635855
U3118,7,False,True,9,10,7,1,8,Francohaven,15,69,0.40756302521008403
U3119,3,True,True,196,17,17,5,12,West Patrick,66,325,0.7661064425770309
U3120,2,True,False,105,13,19,12,10,Wilsonbury,65,116,0.4733893557422969
U3121,4,False,True,2,6,9,16,17,Jennaburgh,53,43,0.3711484593837535
U3122,3,True,False,177,19,6,6,3,Gaineschester,33,147,0.5168067226890757
U3123,6,True,False,82,17,15,8,7,Nicholaston,84,152,0.5238095238095238
U3124,5,False,True,141,4,16,6,0,South Nicole,7,103,0.45518207282913165
U3125,5,False,False,39,8,13,9,1,Port Desiree,30,-42,0.25210084033613445
U3126,9,True,True,174,5,14,12,15,Arthurmouth,48,290,0.7170868347338936
U3127,4,True,False,165,11,10,19,19,Port Brittanyburgh,89,231,0.634453781512605
U3128,6,True,False,10,0,1,5,10,North Josephshire,0,70,0.40896358543417366
U3129,3,True,False,120,11,10,14,7,New Kayla,7,10,0.32492997198879553
U3130,7,False,False,190,6,19,3,8,Port Calebmouth,7,160,0.5350140056022409
U3131,8,False,False,162,0,5,14,8,Savannahhaven,9,86,0.43137254901960786
U3132,8,True,True,20,3,3,5,18,Josephshire,47,249,0.6596638655462185
U3133,4,True,True,50,17,1,4,16,East Priscillatown,97,305,0.7380952380952381
U3134,4,True,False,76,1,17,12,1,Watersfurt,8,-4,0.30532212885154064
U3135,8,True,True,52,6,4,2,15,Taylorborough,69,323,0.7633053221288515
U3136,3,False,False,76,18,10,2,2,Joshuaville,65,92,0.43977591036414565
U3137,4,True,False,193,4,12,10,12,Davidburgh,97,361,0.8165266106442577
U3138,8,False,False,70,7,14,11,9,East Tiffanyhaven,96,150,0.5210084033613446
U3139,6,True,False,156,9,8,9,17,Blanchardton,24,200,0.5910364145658263
U3140,1,False,False,158,7,4,16,1,North Abigailstad,1,-36,0.2605042016806723
U3141,4,False,False,193,5,3,4,12,Pattersonhaven,17,224,0.6246498599439776
U3142,9,True,False,190,14,17,10,11,Hoovermouth,29,167,0.5448179271708683
U3143,9,False,True,110,19,11,14,2,Lake Jenniferfurt,59,49,0.3795518207282913
U3144,5,False,True,41,17,16,12,9,New Matthew,96,101,0.4523809523809524
U3145,2,False,True,198,8,11,9,14,Port Kaitlyn,11,192,0.5798319327731093
U3146,6,False,False,163,9,13,14,9,Mooreberg,44,97,0.44677871148459386
U3147,7,True,True,172,14,16,11,14,New Anthonychester,38,220,0.6190476190476191
U3148,1,False,False,7,7,9,0,11,Bowersport,56,123,0.4831932773109244
U3149,1,False,False,127,0,0,10,17,West Zacharyburgh,54,222,0.6218487394957983
U3150,5,True,False,141,2,1,9,4,Jenniferstad,8,135,0.5
U3151,7,False,False,167,3,17,4,7,South Aaronfurt,96,319,0.757703081232493
U3152,1,True,False,163,15,4,6,3,West Jenniferfort,62,211,0.6064425770308123
U3153,7,True,False,173,1,6,14,15,Davisberg,91,337,0.7829131652661064
U3154,4,True,False,18,4,16,15,5,Lynnside,41,-19,0.28431372549019607
U3155,8,False,False,28,3,18,8,15,Kellimouth,6,0,0.31092436974789917
U3156,7,False,True,163,7,2,17,9,South Katieport,35,133,0.49719887955182074
U3157,3,True,False,9,10,0,6,17,Kevintown,6,52,0.38375350140056025
U3158,6,False,False,15,14,14,10,6,Longfurt,94,47,0.37675070028011204
U3159,1,True,False,19,5,0,1,6,Peterschester,14,94,0.4425770308123249
U3160,7,False,False,89,2,15,16,13,Richardsfurt,23,14,0.33053221288515405
U3161,9,True,False,114,6,10,19,12,Colebury,68,138,0.5042016806722689
U3162,4,False,False,77,0,16,4,1,Guzmanberg,60,138,0.5042016806722689
U3163,3,False,False,58,9,17,3,12,East Bonniefurt,36,87,0.4327731092436975
U3164,5,True,False,32,5,8,13,14,Obrienland,16,23,0.3431372549019608
U3165,6,False,True,149,17,5,8,7,Jameston,2,75,0.41596638655462187
U3166,4,False,False,38,2,1,14,15,New Mario,61,91,0.438375350140056
U3167,7,True,True,141,11,0,7,16,Willisburgh,73,356,0.8095238095238095
U3168,7,True,False,90,4,8,6,4,Port Jenniferside,67,212,0.6078431372549019
U3169,2,True,False,86,14,13,0,0,East Andrew,64,172,0.5518207282913166
U3170,4,False,False,51,1,16,13,1,Lake Thomas,44,-15,0.28991596638655465
U3171,5,True,True,114,1,12,12,3,Smithchester,5,100,0.45098039215686275
U3172,5,False,True,106,16,13,9,7,East Jerry,47,99,0.4495798319327731
U3173,6,True,True,121,0,11,11,16,Frazierburgh,64,309,0.7436974789915967
U3174,7,False,True,118,4,3,11,11,Port Alexander,72,245,0.65406162464986
U3175,3,True,False,160,11,12,4,14,Kathleenton,37,241,0.6484593837535014
U3176,5,False,False,183,14,2,10,10,West Justin,7,83,0.4271708683473389
U3177,2,False,True,11,18,9,2,9,Lake Troy,5,-8,0.29971988795518206
U3178,6,False,True,78,18,5,10,0,East Haleyside,5,-50,0.24089635854341737
U3179,2,False,False,72,3,4,13,1,Natalieland,89,106,0.45938375350140054
U3180,6,False,False,68,8,8,0,13,South Sean,31,151,0.5224089635854342
U3181,5,False,True,88,6,15,5,12,Jenniferfort,36,170,0.5490196078431373
U3182,1,True,True,182,13,2,15,7,Lake Brenda,47,194,0.5826330532212886
U3183,5,True,False,13,0,11,5,12,Harperland,43,147,0.5168067226890757
U3184,6,False,False,121,13,9,18,15,West Karen,20,-15,0.28991596638655465
U3185,9,True,False,9,9,13,7,6,West Mitchelltown,14,-6,0.3025210084033613
U3186,4,False,True,110,8,12,19,15,New Joshua,99,187,0.572829131652661
U3187,6,True,True,33,5,15,17,1,Ortizport,4,-67,0.21708683473389356
U3188,2,False,False,98,12,18,4,9,East Andreaburgh,13,37,0.3627450980392157
U3189,2,True,True,136,0,3,15,8,Port Stacy,81,286,0.711484593837535
U3190,9,False,False,168,19,5,7,17,Collinsburgh,93,282,0.7058823529411765
U3191,3,False,False,156,11,17,9,16,New Jorge,67,197,0.5868347338935574
U3192,4,True,False,47,8,3,1,1,Gardnerburgh,6,66,0.40336134453781514
U3193,6,False,True,165,15,5,10,7,North Amandatown,91,259,0.6736694677871149
U3194,6,True,True,150,13,13,6,18,Michaelview,8,217,0.6148459383753502
U3195,4,False,True,48,15,16,9,15,New Calvinhaven,37,58,0.39215686274509803
U3196,9,False,False,56,12,17,17,10,Tanyafurt,70,0,0.31092436974789917
U3197,4,False,True,45,4,9,13,9,North Adamberg,41,62,0.39775910364145656
U3198,2,True,False,61,10,9,19,6,East Teresa,73,33,0.35714285714285715
U3199,1,True,True,33,0,4,1,10,Thomasville,9,185,0.5700280112044818
U3200,9,True,True,148,17,19,8,5,South Tonyamouth,16,120,0.4789915966386555
U3201,3,True,False,171,19,16,6,18,South Laura,25,180,0.5630252100840336
U3202,8,True,True,163,4,2,0,15,Turnerfurt,43,416,0.8935574229691877
U3203,1,True,False,140,7,14,1,14,Lake Karenborough,61,311,0.7464985994397759
U3204,2,True,True,142,4,19,12,9,New Krystalview,0,113,0.469187675070028
U3205,6,True,True,16,19,2,12,19,North Emilymouth,36,76,0.4173669467787115
U3206,2,False,True,16,14,3,11,13,New Laura,23,-5,0.30392156862745096
U3207,3,False,False,46,9,12,0,9,Mitchellmouth,52,132,0.4957983193277311
U3208,6,True,True,182,14,6,16,16,North Tiffanymouth,18,168,0.5462184873949579
U3209,6,False,False,73,5,3,6,7,Jasonbury,75,179,0.561624649859944
U3210,8,True,True,34,19,2,12,12,Aliciatown,54,99,0.4495798319327731
U3211,8,True,False,136,4,19,0,13,Romeroville,24,257,0.6708683473389355
U3212,4,True,True,176,14,7,6,0,New Shelley,89,318,0.7563025210084033
U3213,9,False,False,196,15,19,5,11,New Virginia,99,304,0.7366946778711485
U3214,9,True,False,39,8,8,0,8,Castromouth,4,99,0.4495798319327731
U3215,4,False,False,53,9,11,7,18,Donaldchester,69,152,0.5238095238095238
U3216,2,True,False,179,6,7,17,3,West Patriciachester,70,174,0.5546218487394958
U3217,9,False,False,64,18,14,6,12,Lake John,13,-10,0.2969187675070028
U3218,7,True,False,37,8,8,0,0,Shawberg,37,119,0.47759103641456585
U3219,6,True,False,21,19,14,11,16,Maryfurt,5,-60,0.226890756302521
U3220,3,False,True,145,0,19,9,9,Port Michelemouth,61,240,0.6470588235294118
U3221,1,True,False,141,14,10,5,6,Shepardshire,33,149,0.5196078431372549
U3222,2,True,False,119,17,15,5,17,Jaytown,7,107,0.46078431372549017
U3223,7,False,False,49,8,4,9,3,New Jesseburgh,39,18,0.33613445378151263
U3224,8,True,True,78,3,13,3,8,New Katherinemouth,13,189,0.5756302521008403
U3225,7,False,False,199,2,17,2,14,Weststad,52,323,0.7633053221288515
U3226,9,False,False,124,6,2,1,12,Lake Jasminebury,77,312,0.7478991596638656
U3227,3,True,True,96,14,16,15,17,Melissaland,81,197,0.5868347338935574
U3228,9,False,True,89,6,7,17,6,West James,49,71,0.4103641456582633
U3229,9,True,True,115,16,14,7,5,Staceytown,76,232,0.6358543417366946
U3230,4,False,True,131,2,10,15,13,Jameston,49,172,0.5518207282913166
U3231,3,False,False,177,10,12,0,13,Williambury,86,346,0.7955182072829131
U3232,3,True,False,86,17,12,6,11,North Melissa,0,28,0.35014005602240894
U3233,4,True,True,119,4,15,6,11,Port Michaelstad,18,208,0.6022408963585434
U3234,4,False,False,128,1,3,10,1,Curtisville,66,162,0.5378151260504201
U3235,9,True,False,87,16,4,17,4,Lewisville,8,-67,0.21708683473389356
U3236,7,False,True,110,4,11,8,19,South Mitchell,42,231,0.634453781512605
U3237,7,False,False,64,15,5,10,2,Port Kristenstad,76,55,0.38795518207282914
U3238,6,False,False,140,12,2,19,3,North Tony,2,-83,0.19467787114845939
U3239,8,True,False,185,2,11,0,19,Karinaton,40,394,0.8627450980392157
U3240,2,True,True,118,0,9,18,11,Port Margaretville,22,123,0.4831932773109244
U3241,5,False,False,35,18,1,3,15,Kyleborough,6,10,0.32492997198879553
U3242,8,True,False,149,0,7,16,12,New Joshua,65,231,0.634453781512605
U3243,8,True,False,158,10,10,2,2,West Melissa,17,178,0.5602240896358543
U3244,1,False,False,36,18,10,7,7,Robertburgh,94,81,0.42436974789915966
U3245,4,True,True,170,6,0,15,3,South Cynthia,70,253,0.665266106442577
U3246,3,False,False,12,15,13,17,2,West Henryshire,43,-157,0.09103641456582633
U3247,9,True,False,166,4,12,9,8,Aaronview,54,248,0.6582633053221288
U3248,7,False,True,140,9,6,12,4,Jasonhaven,80,207,0.6008403361344538
U3249,9,False,True,76,1,3,8,9,Lake Scottberg,35,168,0.5462184873949579
U3250,3,True,False,97,2,3,2,13,East Lisa,41,264,0.680672268907563
U3251,5,True,True,175,0,16,0,6,Stacystad,92,467,0.9649859943977591
U3252,4,True,True,25,1,0,2,13,Joneschester,51,275,0.696078431372549
U3253,5,True,True,40,8,11,19,0,South Shane,15,-72,0.21008403361344538
U3254,9,False,True,1,17,0,5,13,West Bradley,54,107,0.46078431372549017
U3255,4,True,True,117,18,9,9,1,North Danielfurt,70,172,0.5518207282913166
U3256,2,True,False,63,5,5,8,7,Robertport,11,59,0.39355742296918766
U3257,4,False,False,189,5,18,14,13,East Dawnville,18,97,0.44677871148459386
U3258,7,True,True,9,17,11,7,12,East Jennifer,36,78,0.42016806722689076
U3259,4,True,True,43,19,2,1,9,Lake Melanie,89,265,0.6820728291316527
U3260,5,True,False,83,6,17,9,6,North Brandyburgh,29,77,0.41876750700280113
U3261,7,False,False,39,17,8,1,0,North Michael,48,38,0.3641456582633053
U3262,3,True,True,102,11,2,15,2,Lake Stephanieview,24,57,0.3907563025210084
U3263,4,False,False,30,19,16,1,3,Hudsonshire,62,40,0.36694677871148457
U3264,9,True,False,139,7,10,11,8,Cooperhaven,86,254,0.6666666666666666
U3265,6,True,True,178,8,15,0,16,West Henry,28,356,0.8095238095238095
U3266,1,False,True,32,4,10,3,13,Amyville,36,151,0.5224089635854342
U3267,1,True,True,142,5,11,6,19,Coreyborough,18,268,0.6862745098039216
U3268,3,False,True,13,6,7,19,10,Darrellland,58,1,0.3123249299719888
U3269,7,False,False,112,13,18,7,15,Barnesville,85,200,0.5910364145658263
U3270,7,False,False,18,12,17,0,4,Port Laurenmouth,15,-12,0.29411764705882354
U3271,3,False,False,5,3,3,13,8,Erinstad,76,52,0.38375350140056025
U3272,6,True,False,128,7,3,10,15,Brownfort,84,292,0.7198879551820728
U3273,9,False,True,67,7,8,4,18,Loganland,40,214,0.6106442577030813
U3274,1,True,True,160,0,17,0,12,Markland,62,412,0.8879551820728291
U3275,2,True,True,192,12,2,12,3,Lake Charlesport,32,191,0.5784313725490197
U3276,5,True,True,63,5,4,7,16,West Hannahport,73,296,0.7254901960784313
U3277,6,False,False,170,17,8,4,19,Jonestown,19,174,0.5546218487394958
U3278,8,True,True,63,18,5,18,15,New Ryan,37,48,0.37815126050420167
U3279,5,False,True,82,4,10,4,7,Garyland,18,133,0.49719887955182074
U3280,4,True,True,115,6,12,9,7,Steelebury,2,118,0.47619047619047616
U3281,1,False,False,196,19,7,9,3,Crystalstad,19,52,0.38375350140056025
U3282,3,False,True,108,11,19,2,8,Port Phillip,95,281,0.7044817927170869
U3283,6,True,False,161,2,0,11,1,East Damon,35,178,0.5602240896358543
U3284,8,True,False,94,12,10,18,0,Whiteshire,60,20,0.3389355742296919
U3285,5,False,False,170,13,0,13,6,Lake Scott,58,131,0.4943977591036415
U3286,4,True,False,52,2,8,8,9,Kingberg,48,145,0.5140056022408963
U3287,9,True,False,19,12,3,11,3,West Peggy,91,108,0.46218487394957986
U3288,6,True,False,132,12,11,10,19,Oscarshire,92,291,0.7184873949579832
U3289,5,False,True,188,8,4,8,12,South Kenneth,14,208,0.6022408963585434
U3290,6,False,False,156,17,14,19,4,Jonesfurt,56,-3,0.3067226890756303
U3291,3,False,False,71,16,19,1,18,South Scottshire,24,87,0.4327731092436975
U3292,9,False,True,131,5,19,6,8,South Christian,56,228,0.6302521008403361
U3293,7,True,False,33,3,15,15,14,New Josephtown,73,118,0.47619047619047616
U3294,4,False,True,105,4,14,3,6,Petersonstad,54,223,0.623249299719888
U3295,3,True,False,64,3,5,1,16,Lake Sarashire,88,341,0.788515406162465
U3296,8,False,True,141,19,19,3,5,West Nancyton,40,149,0.5196078431372549
U3297,1,False,True,157,9,1,13,16,Ruizshire,41,194,0.5826330532212886
U3298,1,True,True,49,1,6,6,7,Port James,30,169,0.5476190476190477
U3299,1,False,True,167,8,16,14,10,East Mike,43,143,0.511204481792717
U3300,2,True,True,34,12,13,0,3,Mccormickstad,38,143,0.511204481792717
U3301,3,True,True,62,12,6,14,4,Taylorhaven,17,10,0.32492997198879553
U3302,7,True,False,131,18,17,10,4,New Laurieborough,88,167,0.5448179271708683
U3303,3,True,True,137,6,3,6,5,New Lynnmouth,32,236,0.6414565826330533
U3304,7,False,True,151,6,15,4,12,Lake Jeremy,63,301,0.7324929971988795
U3305,6,False,False,186,18,15,2,18,Andersonchester,6,160,0.5350140056022409
U3306,5,False,False,98,8,11,9,18,Manuelfurt,37,120,0.4789915966386555
U3307,9,False,False,51,16,18,18,3,West Katrina,7,-198,0.03361344537815126
U3308,8,True,True,65,14,11,7,6,South Traceybury,66,181,0.5644257703081232
U3309,5,False,False,150,18,14,14,15,Reginaton,42,61,0.3963585434173669
U3310,9,False,False,162,7,18,10,11,Grahamstad,11,86,0.43137254901960786
U3311,9,False,False,197,10,14,12,6,Georgemouth,81,209,0.603641456582633
U3312,4,False,False,74,19,11,2,3,New Jerryport,80,120,0.4789915966386555
U3313,3,True,False,43,14,11,1,14,North Paultown,9,85,0.42997198879551823
U3314,3,False,True,111,8,9,8,6,New Andrechester,34,127,0.4887955182072829
U3315,8,True,True,51,1,4,7,7,Rogerside,45,209,0.603641456582633
U3316,5,False,True,39,2,19,9,16,Ryanshire,44,129,0.49159663865546216
U3317,7,False,False,50,9,10,4,19,New Miguel,50,154,0.5266106442577031
U3318,5,True,True,141,19,7,12,0,New Nicole,25,72,0.4117647058823529
U3319,6,True,False,181,0,2,6,19,North Fred,5,284,0.7086834733893558
U3320,4,False,False,173,16,1,16,4,East Stephaniemouth,28,15,0.3319327731092437
U3321,9,True,False,87,4,2,19,2,South Victor,45,41,0.36834733893557425
U3322,1,True,True,146,15,0,13,4,Terrelltown,40,143,0.511204481792717
U3323,7,False,False,188,15,15,7,5,East Deborah,80,212,0.6078431372549019
U3324,3,False,True,112,12,12,16,0,East Tammy,32,-12,0.29411764705882354
U3325,1,True,False,79,9,6,7,19,North Dominiqueville,72,243,0.6512605042016807
U3326,4,False,False,97,18,12,10,19,Patriciaside,7,0,0.31092436974789917
U3327,4,True,True,198,18,14,10,12,East Jerome,93,334,0.7787114845938375
U3328,8,False,False,186,16,14,6,17,Alicialand,79,277,0.6988795518207283
U3329,9,True,True,95,0,8,4,19,South Amy,12,276,0.6974789915966386
U3330,6,True,True,5,2,9,2,19,West Danielmouth,57,278,0.7002801120448179
U3331,6,True,False,160,9,14,15,16,New Katie,88,255,0.6680672268907563
U3332,3,False,True,186,2,17,7,11,Lake Mercedes,20,223,0.623249299719888
U3333,2,False,True,161,3,1,1,2,Hallstad,71,340,0.7871148459383753
U3334,9,True,True,21,3,0,5,6,Angelaborough,26,156,0.5294117647058824
U3335,7,True,True,99,6,1,15,2,Davisborough,12,65,0.4019607843137255
U3336,9,False,False,124,11,6,9,5,New Tamiburgh,0,10,0.32492997198879553
U3337,6,True,True,122,15,1,1,6,Michaelside,62,301,0.7324929971988795
U3338,7,True,True,16,6,6,12,8,Rodriguezview,5,18,0.33613445378151263
U3339,1,True,False,58,15,12,14,13,Davidport,12,-40,0.2549019607843137
U3340,5,True,False,41,15,7,11,10,Cynthiaville,77,106,0.45938375350140054
U3341,2,False,False,56,8,18,4,10,New Nicholas,30,54,0.3865546218487395
U3342,8,False,True,164,8,13,3,13,Courtneymouth,66,331,0.7745098039215687
U3343,5,True,False,81,13,18,14,14,Lynnview,47,64,0.4005602240896359
U3344,7,True,True,110,19,10,10,12,Harrellburgh,87,243,0.6512605042016807
U3345,6,True,False,189,4,13,4,4,Lake Juan,57,299,0.7296918767507002
U3346,1,False,True,82,5,8,10,18,Port Jeremiahville,74,231,0.634453781512605
U3347,6,True,False,64,13,19,3,19,Lisahaven,78,244,0.6526610644257703
U3348,2,False,False,66,1,3,14,12,West Nathanfurt,87,153,0.5252100840336135
U3349,9,True,True,9,3,2,18,18,Port Tamara,57,132,0.4957983193277311
U3350,5,True,False,8,19,4,17,9,North Debraburgh,80,0,0.31092436974789917
U3351,4,False,False,100,17,11,15,8,New Tanyaville,39,-31,0.26750700280112044
U3352,8,False,False,121,5,4,5,7,Armstrongborough,17,123,0.4831932773109244
U3353,1,False,False,59,16,1,13,17,Port Mirandaview,91,116,0.4733893557422969
U3354,7,True,True,5,4,9,10,4,Mariefurt,10,21,0.3403361344537815
U3355,6,True,False,134,11,16,16,13,Nguyenland,66,146,0.5154061624649859
